Name,Mean,stdev
layer_0,258.65470195950905,74.96040106863151
layer_1,117.24941635082199,49.4969313101161
layer_2,51.07215859259675,30.251201327005614
layer_3,20.631152874942675,18.828185312185983
layer_4,7.603959687442217,12.570764743491056
layer_5,1.8479874043619806,5.299975639208816
layer_6,-0.04389459689064317,1.765036240410802
layer_7,-0.5799467737297798,1.1880614896971626
layer_8,-0.9275208773978252,1.1084848353862224
layer_9,-1.084243791173133,1.0844763629507286
